course_id,location_name,city,state
114638C,"Unit 14, 65 Mark Street, North Melbourne",North Melbourne,VIC
082023C,"233 Castlereagh Street, Sydney",Sydney,NSW
082023C,259 Collins Street Melbourne,Melbourne,VIC
082023C,Level 1 108 Margaret Street Brisbane,Brisbane,QLD
082023C,"Level 2, 2 Cunningham Street",SYDNEY,NSW
082024B,Level 1 108 Margaret Street Brisbane,Brisbane,QLD
082024B,"Level 2, 2 Cunningham Street",SYDNEY,NSW
104039J,Level 1 108 Margaret Street Brisbane,Brisbane,QLD
104039J,"Level 2, 2 Cunningham Street",SYDNEY,NSW
104199D,"233 Castlereagh Street, Sydney",Sydney,NSW
104199D,259 Collins Street Melbourne,Melbourne,VIC
104199D,Level 1 108 Margaret Street Brisbane,Brisbane,QLD
104199D,"Level 2, 2 Cunningham Street",SYDNEY,NSW
110334G,"233 Castlereagh Street, Sydney",Sydney,NSW
110334G,259 Collins Street Melbourne,Melbourne,VIC
110334G,Level 1 108 Margaret Street Brisbane,Brisbane,QLD
110334G,"Level 2, 2 Cunningham Street",SYDNEY,NSW
110335F,"233 Castlereagh Street, Sydney",Sydney,NSW
110335F,259 Collins Street Melbourne,Melbourne,VIC
110335F,Level 1 108 Margaret Street Brisbane,Brisbane,QLD
110335F,"Level 2, 2 Cunningham Street",SYDNEY,NSW
110336E,"233 Castlereagh Street, Sydney",Sydney,NSW
110336E,259 Collins Street Melbourne,Melbourne,VIC
110336E,Level 1 108 Margaret Street Brisbane,Brisbane,QLD
110336E,"Level 2, 2 Cunningham Street",SYDNEY,NSW
110337D,"233 Castlereagh Street, Sydney",Sydney,NSW
110337D,259 Collins Street Melbourne,Melbourne,VIC
110337D,Level 1 108 Margaret Street Brisbane,Brisbane,QLD
110337D,"Level 2, 2 Cunningham Street",SYDNEY,NSW
110338C,"233 Castlereagh Street, Sydney",Sydney,NSW
110338C,259 Collins Street Melbourne,Melbourne,VIC
110338C,Level 1 108 Margaret Street Brisbane,Brisbane,QLD
110338C,"Level 2, 2 Cunningham Street",SYDNEY,NSW
110613M,"233 Castlereagh Street, Sydney",Sydney,NSW
110613M,259 Collins Street Melbourne,Melbourne,VIC
110613M,Level 1 108 Margaret Street Brisbane,Brisbane,QLD
110613M,"Level 2, 2 Cunningham Street",SYDNEY,NSW
111476G,"233 Castlereagh Street, Sydney",Sydney,NSW
111476G,259 Collins Street Melbourne,Melbourne,VIC
111476G,Level 1 108 Margaret Street Brisbane,Brisbane,QLD
111476G,"Level 2, 2 Cunningham Street",SYDNEY,NSW
111477F,"233 Castlereagh Street, Sydney",Sydney,NSW
111477F,259 Collins Street Melbourne,Melbourne,VIC
111477F,Level 1 108 Margaret Street Brisbane,Brisbane,QLD
111477F,"Level 2, 2 Cunningham Street",SYDNEY,NSW
111478E,"233 Castlereagh Street, Sydney",Sydney,NSW
111478E,259 Collins Street Melbourne,Melbourne,VIC
111478E,Level 1 108 Margaret Street Brisbane,Brisbane,QLD
111478E,"Level 2, 2 Cunningham Street",SYDNEY,NSW
0101994,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
0101994,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
0101994,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
072504B,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
072504B,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
072504B,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
072505A,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
072505A,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
072505A,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
084570D,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
084570D,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
084570D,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
091044A,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
091044A,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
091044A,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
091119J,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
091119J,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
091119J,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
091443G,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
091443G,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
092002C,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
092002C,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
092002C,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
096057M,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
096057M,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
096057M,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
096058K,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
096058K,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
096058K,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
096059J,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
096059J,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
096059J,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
096060E,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
096060E,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
096060E,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
096083J,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
096083J,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
096083J,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
096653B,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
096653B,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
096653B,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
104200E,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
104200E,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
106384J,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
106384J,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
106385H,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
106385H,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
106386G,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
106386G,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
106387F,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
106387F,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
106388E,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
106388E,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
106554G,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
106554G,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
106555F,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
106555F,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
108503B,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
108503B,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
108503B,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
108504A,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
108504A,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
108504A,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
108786H,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
108786H,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
108787G,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
108787G,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
109469B,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
109469B,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
109469B,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
109680K,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
109680K,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
109680K,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
109735M,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
109735M,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
109735M,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
109807M,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
109807M,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
109807M,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
110951D,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
110951D,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
110952C,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
110952C,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
110953B,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
110953B,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
111317M,"162 Macquarie Street, Hobart TAS 7000",Hobart,TAS
111317M,"28-32 Elizabeth Street, Melbourne VIC 3000",Melbourne,VIC
111317M,43-45 Elizabeth Street Melbourne VIC 3000,Melbourne,VIC
107789B,1 Gleneagles Drive Sanctuary Cove 4212,Sanctuary Cove,QLD
107789B,"180 Monaco Street, Broadbeach Waters",BROADBEACH WATERS,QLD
107791H,"180 Monaco Street, Broadbeach Waters",BROADBEACH WATERS,QLD
107797B,1 Gleneagles Drive Sanctuary Cove 4212,Sanctuary Cove,QLD
107797B,"180 Monaco Street, Broadbeach Waters",BROADBEACH WATERS,QLD
109079E,"180 Monaco Street, Broadbeach Waters",BROADBEACH WATERS,QLD
112387M,1 Gleneagles Drive Sanctuary Cove 4212,Sanctuary Cove,QLD
112387M,"180 Monaco Street, Broadbeach Waters",BROADBEACH WATERS,QLD
112691C,1 Gleneagles Drive Sanctuary Cove 4212,Sanctuary Cove,QLD
112691C,"180 Monaco Street, Broadbeach Waters",BROADBEACH WATERS,QLD
084646M,Geelong Campus,GEELONG,VIC
084646M,Melbourne campus,NORTH MELBOURNE,VIC
104564K,Geelong Campus,GEELONG,VIC
104564K,Melbourne campus,NORTH MELBOURNE,VIC
108098K,Geelong Campus,GEELONG,VIC
108098K,Melbourne campus,NORTH MELBOURNE,VIC
108099J,Geelong Campus,GEELONG,VIC
108099J,Melbourne campus,NORTH MELBOURNE,VIC
108100K,Geelong Campus,GEELONG,VIC
108100K,Melbourne campus,NORTH MELBOURNE,VIC
108101J,Melbourne campus,NORTH MELBOURNE,VIC
108102H,Melbourne campus,NORTH MELBOURNE,VIC
108103G,Melbourne campus,NORTH MELBOURNE,VIC
108104F,Geelong Campus,GEELONG,VIC
108104F,Melbourne campus,NORTH MELBOURNE,VIC
108545C,Melbourne campus,NORTH MELBOURNE,VIC
108546B,Melbourne campus,NORTH MELBOURNE,VIC
108549K,Melbourne campus,NORTH MELBOURNE,VIC
108550F,Melbourne campus,NORTH MELBOURNE,VIC
108551E,Melbourne campus,NORTH MELBOURNE,VIC
109681J,Geelong Campus,GEELONG,VIC
109681J,Melbourne campus,NORTH MELBOURNE,VIC
109808K,Geelong Campus,GEELONG,VIC
109808K,Melbourne campus,NORTH MELBOURNE,VIC
089225C,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
089225C,"90 King William St, Adelaide SA 5000",Adelaide,SA
089225C,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
089225C,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
089225C,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
091045M,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
091045M,"90 King William St, Adelaide SA 5000",Adelaide,SA
091045M,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
091045M,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
091120E,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
091120E,"90 King William St, Adelaide SA 5000",Adelaide,SA
091120E,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
091120E,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
091120E,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
092402J,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
092402J,"90 King William St, Adelaide SA 5000",Adelaide,SA
092402J,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
097330B,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
097330B,"90 King William St, Adelaide SA 5000",Adelaide,SA
097330B,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
097330B,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
097331A,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
097331A,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
097331A,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
097332M,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
097332M,"90 King William St, Adelaide SA 5000",Adelaide,SA
097332M,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
104201D,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
104201D,"90 King William St, Adelaide SA 5000",Adelaide,SA
104201D,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
104201D,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
104201D,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
106287K,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
106287K,"90 King William St, Adelaide SA 5000",Adelaide,SA
106287K,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
106287K,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
106287K,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
106288J,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
106288J,"90 King William St, Adelaide SA 5000",Adelaide,SA
106288J,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
106288J,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
106288J,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
106289H,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
106289H,"90 King William St, Adelaide SA 5000",Adelaide,SA
106289H,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
106289H,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
106289H,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
107130A,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
107130A,"90 King William St, Adelaide SA 5000",Adelaide,SA
107130A,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
107130A,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
107130A,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
107131M,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
107131M,"90 King William St, Adelaide SA 5000",Adelaide,SA
107131M,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
107131M,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
107131M,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
108553C,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
108553C,"90 King William St, Adelaide SA 5000",Adelaide,SA
108553C,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
108553C,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
108553C,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
109682H,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
109682H,"90 King William St, Adelaide SA 5000",Adelaide,SA
109682H,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
109682H,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
109682H,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
109978C,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
109978C,"90 King William St, Adelaide SA 5000",Adelaide,SA
109978C,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
109978C,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
110556D,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
110556D,"90 King William St, Adelaide SA 5000",Adelaide,SA
110556D,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
110556D,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
110556D,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
110559A,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
110559A,"90 King William St, Adelaide SA 5000",Adelaide,SA
110559A,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
110559A,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
110559A,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
110560H,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
110560H,"90 King William St, Adelaide SA 5000",Adelaide,SA
110560H,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
110560H,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
110560H,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
111659M,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
111659M,"90 King William St, Adelaide SA 5000",Adelaide,SA
111659M,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
111659M,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
112655G,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
112655G,"90 King William St, Adelaide SA 5000",Adelaide,SA
112655G,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
112655G,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
112655G,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
114217B,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
114217B,"90 King William St, Adelaide SA 5000",Adelaide,SA
114217B,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
114217B,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
114217B,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
114218A,"359 Queen Street, Brisbane City QLD 4000",BRISBANE,QLD
114218A,"90 King William St, Adelaide SA 5000",Adelaide,SA
114218A,"Level 3, 1 Fitzwilliam Street, Parramatta",PARRAMATTA,NSW
114218A,Level 4  16 - 18 Wentworth St PARRAMATTA,PARRAMATTA,NSW
114218A,Unit 1 86 Collins St HOBART TAS 7000,Hobart,TAS
089167G,"601 Bourke Street, Melbourne VIC 3000",Melbourne,VIC
089167G,Bourke Street - Campus,MELBOURNE,VIC
089167G,"Level 9, 540 George Street - Australian Technical and Management College Pty Ltd (RTO Operations) (Sydney site)",SYDNEY,NSW
089219A,"601 Bourke Street, Melbourne VIC 3000",Melbourne,VIC
089219A,Bourke Street - Campus,MELBOURNE,VIC
089219A,"Level 9, 540 George Street - Australian Technical and Management College Pty Ltd (RTO Operations) (Sydney site)",SYDNEY,NSW
094445D,"601 Bourke Street, Melbourne VIC 3000",Melbourne,VIC
094445D,Bourke Street - Campus,MELBOURNE,VIC
094445D,"Level 9, 540 George Street - Australian Technical and Management College Pty Ltd (RTO Operations) (Sydney site)",SYDNEY,NSW
104202C,"601 Bourke Street, Melbourne VIC 3000",Melbourne,VIC
104202C,Bourke Street - Campus,MELBOURNE,VIC
104202C,"Level 9, 540 George Street - Australian Technical and Management College Pty Ltd (RTO Operations) (Sydney site)",SYDNEY,NSW
104948E,Bourke Street - Campus,MELBOURNE,VIC
104948E,"Level 9, 540 George Street - Australian Technical and Management College Pty Ltd (RTO Operations) (Sydney site)",SYDNEY,NSW
107511K,Bourke Street - Campus,MELBOURNE,VIC
107511K,"Level 9, 540 George Street - Australian Technical and Management College Pty Ltd (RTO Operations) (Sydney site)",SYDNEY,NSW
107512J,Bourke Street - Campus,MELBOURNE,VIC
107512J,"Level 9, 540 George Street - Australian Technical and Management College Pty Ltd (RTO Operations) (Sydney site)",SYDNEY,NSW
107513H,Bourke Street - Campus,MELBOURNE,VIC
107513H,"Level 9, 540 George Street - Australian Technical and Management College Pty Ltd (RTO Operations) (Sydney site)",SYDNEY,NSW
107514G,Bourke Street - Campus,MELBOURNE,VIC
107514G,"Level 9, 540 George Street - Australian Technical and Management College Pty Ltd (RTO Operations) (Sydney site)",SYDNEY,NSW
107515F,Bourke Street - Campus,MELBOURNE,VIC
107515F,"Level 9, 540 George Street - Australian Technical and Management College Pty Ltd (RTO Operations) (Sydney site)",SYDNEY,NSW
107516E,Bourke Street - Campus,MELBOURNE,VIC
107516E,"Level 9, 540 George Street - Australian Technical and Management College Pty Ltd (RTO Operations) (Sydney site)",SYDNEY,NSW
098014F,"Lvl 3, 770-772 George Street, Sydney  NSW   2000",Sydney,NSW
098015E,"Lvl 3, 770-772 George Street, Sydney  NSW   2000",Sydney,NSW
103921B,"Lvl 3, 770-772 George Street, Sydney  NSW   2000",Sydney,NSW
103961E,"Lvl 3, 770-772 George Street, Sydney  NSW   2000",Sydney,NSW
104040E,"Lvl 3, 770-772 George Street, Sydney  NSW   2000",Sydney,NSW
104203B,"Lvl 3, 770-772 George Street, Sydney  NSW   2000",Sydney,NSW
105542H,"Lvl 3, 770-772 George Street, Sydney  NSW   2000",Sydney,NSW
105543G,"Lvl 3, 770-772 George Street, Sydney  NSW   2000",Sydney,NSW
109979B,"Lvl 3, 770-772 George Street, Sydney  NSW   2000",Sydney,NSW
111625K,"Lvl 3, 770-772 George Street, Sydney  NSW   2000",Sydney,NSW
111626J,"Lvl 3, 770-772 George Street, Sydney  NSW   2000",Sydney,NSW
112294E,"Lvl 3, 770-772 George Street, Sydney  NSW   2000",Sydney,NSW
112409K,"Lvl 3, 770-772 George Street, Sydney  NSW   2000",Sydney,NSW
091499C,Taylor Weir School of Hairdressing,Northbridge,WA
092619C,Taylor Weir School of Hairdressing,Northbridge,WA
092766C,Taylor Weir School of Hairdressing,Northbridge,WA
092767B,Taylor Weir School of Hairdressing,Northbridge,WA
114417E,Taylor Weir School of Hairdressing,Northbridge,WA
0101230,Pearson Aviation Pty Ltd Hangar 61 Mildura Airport,Mildura,VIC
0101230,Pearson Aviation Pty Ltd Hangar 61 Mildura Airport Mildura,Mildura,VIC
109209M,Pearson Aviation Pty Ltd Hangar 61 Mildura Airport,Mildura,VIC
109209M,Pearson Aviation Pty Ltd Hangar 61 Mildura Airport Mildura,Mildura,VIC
114699A,Pearson Aviation Pty Ltd Hangar 61 Mildura Airport Mildura,Mildura,VIC
065191F,Global Village Byron Bay (Ruskin Street) (ELICOS Operations),BYRON BAY,NSW
065193D,Global Village Byron Bay (Ruskin Street) (ELICOS Operations),BYRON BAY,NSW
067796E,Global Village Byron Bay (Ruskin Street) (ELICOS Operations),BYRON BAY,NSW
067797D,Global Village Byron Bay (Ruskin Street) (ELICOS Operations),BYRON BAY,NSW
0100586,Robina Campus,Robina,QLD
0100586,South Bank Campus,South Brisbane,QLD
0100586,Southport Campus,Southport,QLD
0100614,Acacia Ridge,ACACIA RIDGE,QLD
0100614,Bundaberg,Bundaberg,QLD
0100614,Eagle Farm,EAGLE FARM,QLD
0100667,Gold Coast Campus - Griffith University (GU),Southport,QLD
0100667,Southport Campus,Southport,QLD
0100769,Mooloolaba,Mountain Creek,QLD
0100769,Mount Gravatt,MT GRAVATT,QLD
0100779,Mooloolaba,Mountain Creek,QLD
0100779,Mount Gravatt,MT GRAVATT,QLD
0101065,South Bank Campus,South Brisbane,QLD
0101406,Mooloolaba,Mountain Creek,QLD
0101406,Mount Gravatt,MT GRAVATT,QLD
0101406,Robina Campus,Robina,QLD
0101406,South Bank Campus,South Brisbane,QLD
0101406,Southport Campus,Southport,QLD
0101407,Mooloolaba,Mountain Creek,QLD
0101407,Mount Gravatt,MT GRAVATT,QLD
0101407,Robina Campus,Robina,QLD
0101407,South Bank Campus,South Brisbane,QLD
0101407,Southport Campus,Southport,QLD
0101408,Mooloolaba,Mountain Creek,QLD
0101408,Mount Gravatt,MT GRAVATT,QLD
0101408,Robina Campus,Robina,QLD
0101408,South Bank Campus,South Brisbane,QLD
0101408,Southport Campus,Southport,QLD
0101409,Mooloolaba,Mountain Creek,QLD
0101409,Mount Gravatt,MT GRAVATT,QLD
0101409,Robina Campus,Robina,QLD
0101409,South Bank Campus,South Brisbane,QLD
0101409,Southport Campus,Southport,QLD
0101451,Ashmore,ASHMORE,QLD
0101451,Loganlea,Meadowbrook,QLD
0101451,Southport Campus,Southport,QLD
065357M,Bundaberg,Bundaberg,QLD
065357M,Coolangatta,COOLANGATTA,QLD
065357M,Hervey Bay,Hervey Bay,QLD
065357M,Maroochydore,Maroochydore,QLD
065357M,South Bank Campus,South Brisbane,QLD
065357M,Southport Campus,Southport,QLD
065567A,South Bank Campus,South Brisbane,QLD
089650G,Bundaberg,Bundaberg,QLD
089650G,Coolangatta,COOLANGATTA,QLD
089650G,Hervey Bay,Hervey Bay,QLD
089650G,Maroochydore,Maroochydore,QLD
089650G,Mooloolaba,Mountain Creek,QLD
089650G,South Bank Campus,South Brisbane,QLD
089650G,Southport Campus,Southport,QLD
089698C,South Bank Campus,South Brisbane,QLD
091046K,Bundaberg,Bundaberg,QLD
091046K,Bundamba,Bundamba,QLD
091046K,Cairns,MANUNDA,QLD
091046K,Hervey Bay,Hervey Bay,QLD
091046K,Mooloolaba,Mountain Creek,QLD
091046K,Pimlico,TOWNSVILLE,QLD
091046K,Robina Campus,Robina,QLD
091046K,South Bank Campus,South Brisbane,QLD
091046K,Southport Campus,Southport,QLD
091046K,Southport Hospitality,SOUTHPORT,QLD
091046K,Toowoomba,TOOWOOMBA,QLD
091046K,Whitsundays,CANNONVALE,QLD
091121D,South Bank Campus,South Brisbane,QLD
091458A,Mooloolaba,Mountain Creek,QLD
091458A,South Bank Campus,South Brisbane,QLD
091458A,Southport Campus,Southport,QLD
091775K,Bundamba,Bundamba,QLD
091775K,Caboolture Campus,CABOOLTURE,QLD
091775K,Cairns,MANUNDA,QLD
091775K,Pimlico,TOWNSVILLE,QLD
091775K,South Bank Campus,South Brisbane,QLD
091775K,Southport Campus,Southport,QLD
091775K,Sunshine Coast Health Institute,Birtinya,QLD
091775K,Toowoomba,TOOWOOMBA,QLD
091776J,Loganlea,Meadowbrook,QLD
091776J,South Bank Campus,South Brisbane,QLD
092020A,South Bank Campus,South Brisbane,QLD
092021M,Bundaberg,Bundaberg,QLD
092021M,Cairns,MANUNDA,QLD
092021M,Mooloolaba,Mountain Creek,QLD
092021M,Pimlico,TOWNSVILLE,QLD
092021M,Robina Campus,Robina,QLD
092021M,South Bank Campus,South Brisbane,QLD
092021M,Southport Hospitality,SOUTHPORT,QLD
092021M,Toowoomba,TOOWOOMBA,QLD
